Athlete ID,Name,Gender,Type,Country Code,Country Name,Native Language,Event Type,Event Name,Date of Birth,,,Medal ID,Medal Type,Medal Rank,Event Date,Opponent Name,,Game,,,,,Start Time,End Time,,,,Venue,Stadium
1543964,LOMBARDI Emma,Female,Athlete,FRA,France,France,['Triathlon'],"[""Women's Individual""]",12/9/2001,,,CTRMPURTEAM4AUS01,Gold Medal,1,7/8/2024,Australia,,Cycling Track,,,,,2024-07-28T15:30:00+02:00,2024-07-28T15:46:00+02:00,,,,Stade de France,Stade de France
1543965,PERIAULT Leonie,Female,Athlete,FRA,France,France,['Triathlon'],"[""Women's Individual""]",31/07/1994,,,CTRMPURTEAM4GBR01,Silver Medal,2,7/8/2024,Great Britain,,Cycling Track,,,,,2024-07-28T15:40:00+02:00,2024-07-28T16:20:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 1
1543966,CONINX Dorian,Male,Athlete,FRA,France,France,['Triathlon'],"[""Men's Individual""]",28/01/1994,,,CTRMPURTEAM4ITA01,Bronze Medal,3,7/8/2024,Italy,,Cycling Track,,,,,2024-07-28T15:40:00+02:00,2024-07-28T16:20:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 2
1543967,BERGERE Leo,Male,Athlete,FRA,France,France,['Triathlon'],"[""Men's Individual""]",28/06/1996,,,CTRWPURTEAM4USA01,Gold Medal,1,7/8/2024,United States,,Cycling Track,,,,,2024-07-28T15:40:00+02:00,2024-07-28T16:20:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 3
1543969,le CORRE Pierre,Male,Athlete,FRA,France,France,['Triathlon'],"[""Men's Individual""]",3/2/1990,,,CTRWPURTEAM4NZL01,Silver Medal,2,7/8/2024,New Zealand,,Cycling Track,,,,,2024-07-28T15:46:00+02:00,2024-07-28T15:57:00+02:00,,,,North Paris Arena,North Paris Arena
1544063,AYMARD Virginia,Female,Athlete,GAB,Gabon,Gabon,['Judo'],['Women -48 kg'],8/7/1995,,,CTRWPURTEAM4GBR01,Bronze Medal,3,7/8/2024,Great Britain,,Cycling Track,,,,,2024-07-28T15:47:00+02:00,2024-07-28T16:10:00+02:00,,,,Invalides,Invalides
1544081,ORTIZ Citlalli Vanessa,Female,Athlete,MEX,Mexico,Mexico,['Boxing'],"[""Women's 75kg""]",19/01/2000,,,1945990,Gold Medal,1,7/8/2024,Matt WEARN,,Sailing,,,,,2024-07-28T15:55:00+02:00,2024-07-28T16:25:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1544098,KUIPERS Natalia Jean,Female,Athlete,ISV,"Virgin Islands, US",United States,['Swimming'],"[""Women's 400m Freestyle""]",13/06/2002,,,1905347,Silver Medal,2,7/8/2024,Pavlos KONTIDES,,Sailing,,,,,2024-07-28T15:55:00+02:00,2024-07-28T16:25:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1544123,BROWN Sky,Female,Athlete,GBR,Great Britain,Great Britain,['Skateboarding'],"[""Women's Park""]",7/7/2008,,,1944316,Bronze Medal,3,7/8/2024,Stefano PESCHIERA,,Sailing,,,,,2024-07-28T15:55:00+02:00,2024-07-28T16:25:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1544127,MACDONALD Andrew,Male,Athlete,GBR,Great Britain,Great Britain,['Skateboarding'],"[""Men's Park""]",31/07/1973,,,1970500,Gold Medal,1,7/8/2024,Marit BOUWMEESTER,,Sailing,,,,,2024-07-28T15:55:00+02:00,2024-07-28T16:25:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1544131,TAMBLING Lola,Female,Athlete,GBR,Great Britain,Great Britain,['Skateboarding'],"[""Women's Park""]",23/02/2008,,,1895121,Silver Medal,2,7/8/2024,Anne-Marie RINDOM,,Sailing,,,,,2024-07-28T16:00:00+02:00,2024-07-28T16:50:00+02:00,,,,Eiffel Tower Stadium,Eiffel Tower Stadium - Centre Court
1544148,BARROW Aminata Nia-Maria,Female,Athlete,GAM,Gambia,Gambia,['Swimming'],"[""Women's 100m Breaststroke""]",2/1/2004,,,1878602,Bronze Medal,3,7/8/2024,Line Flem HOEST,,Sailing,,,,,2024-07-28T16:00:00+02:00,2024-07-28T17:30:00+02:00,,,,South Paris Arena 6,South Paris Arena 6
1544151,SHORTMAN Kate,Female,Athlete,GBR,Great Britain,Great Britain,['Artistic Swimming'],['Duet'],19/11/2001,,,1946074,Gold Medal,1,7/8/2024,Keegan PALMER,,Skateboarding,,,,,2024-07-28T16:00:00+02:00,2024-07-28T16:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544165,CRISP Leah Phoebe,Female,Athlete,GBR,Great Britain,Great Britain,['Marathon Swimming'],"[""Women's 10km""]",16/10/2001,,,1944247,Silver Medal,2,7/8/2024,Tom SCHAAR,,Skateboarding,,,,,2024-07-28T16:00:00+02:00,2024-07-28T16:16:00+02:00,,,,Stade de France,Stade de France
1544168,PARDOE Hector,Male,Athlete,GBR,Great Britain,Great Britain,['Marathon Swimming'],"[""Men's 10km""]",29/03/2001,,,1955669,Bronze Medal,3,7/8/2024,Augusto AKIO,,Skateboarding,,,,,2024-07-28T16:00:00+02:00,2024-07-28T17:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 1
1544169,ROBINSON Tobias Patrick,Male,Athlete,GBR,Great Britain,Great Britain,['Marathon Swimming'],"[""Men's 10km""]",22/08/1996,,,1563327,Gold Medal,1,7/8/2024,Aleksandra MIROSLAW,,Sport Climbing,,,,,2024-07-28T16:00:00+02:00,2024-07-28T17:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 2
1544179,CAMPBELL Emily,Female,Athlete,GBR,Great Britain,Great Britain,['Weightlifting'],"[""Women's +81kg""]",6/5/1994,,,1913702,Silver Medal,2,7/8/2024,DENG Lijuan,,Sport Climbing,,,,,2024-07-28T16:02:00+02:00,2024-07-28T16:13:00+02:00,,,,North Paris Arena,North Paris Arena
1544192,URIBE BERMUDEZ Luis Felipe,Male,Athlete,COL,Colombia,Colombia,['Diving'],"[""Men's 3m Springboard""]",3/9/2001,,,1563321,Bronze Medal,3,7/8/2024,Aleksandra KALUCKA,,Sport Climbing,,,,,2024-07-28T16:06:00+02:00,2024-07-28T16:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544200,HURSEY Anna,Female,Athlete,GBR,Great Britain,Great Britain,['Table Tennis'],"[""Women's Singles""]",22/06/2006,,,1904040,Gold Medal,1,7/8/2024,PARK Taejoon,,Taekwondo,,,,,2024-07-28T16:10:00+02:00,2024-07-28T16:33:00+02:00,,,,Invalides,Invalides
1544203,PITCHFORD Liam,Male,Athlete,GBR,Great Britain,Great Britain,['Table Tennis'],"[""Men's Singles""]",12/7/1993,,,1946883,Silver Medal,2,7/8/2024,Gashim MAGOMEDOV,,Taekwondo,,,,,2024-07-28T16:12:00+02:00,2024-07-28T16:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544208,SOLARTE Alejandro,Male,Athlete,COL,Colombia,Colombia,['Diving'],"[""Men's 10m Platform""]",21/09/2001,,,1893274,Bronze Medal,3,7/8/2024,Cyrian RAVET,,Taekwondo,,,,,2024-07-28T16:18:00+02:00,2024-07-28T16:29:00+02:00,,,,North Paris Arena,North Paris Arena
1544211,VELASQUEZ SOTO Maria Carolina,Female,Athlete,COL,Colombia,Colombia,['Triathlon'],"[""Women's Individual""]",9/6/1997,,,1947736,Bronze Medal,3,7/8/2024,Mohamed Khalil JENDOUBI,,Taekwondo,,,,,2024-07-28T16:18:00+02:00,2024-07-28T16:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544214,McARTHUR Hamish,Male,Athlete,GBR,Great Britain,Great Britain,['Sport Climbing'],"[""Men's Boulder & Lead""]",6/3/2002,,,1902841,Gold Medal,1,7/8/2024,Panipak WONGPATTANAKIT,,Taekwondo,,,,,2024-07-28T16:24:00+02:00,2024-07-28T16:30:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544215,McNEICE Erin,Female,Athlete,GBR,Great Britain,Great Britain,['Sport Climbing'],"[""Women's Boulder & Lead""]",6/4/2004,,,1910372,Silver Medal,2,7/8/2024,GUO Qing,,Taekwondo,,,,,2024-07-28T16:25:00+02:00,2024-07-28T16:50:00+02:00,,,,Grand Palais,Grand Palais - Blue Piste
1544218,ROBERTS Toby,Male,Athlete,GBR,Great Britain,Great Britain,['Sport Climbing'],"[""Men's Boulder & Lead""]",15/03/2005,,,1536064,Bronze Medal,3,7/8/2024,Mobina NEMATZADEH,,Taekwondo,,,,,2024-07-28T16:25:00+02:00,2024-07-28T16:50:00+02:00,,,,Grand Palais,Grand Palais - Yellow Piste
1544220,THOMPSON-SMITH Molly,Female,Athlete,GBR,Great Britain,Great Britain,['Sport Climbing'],"[""Women's Boulder & Lead""]",7/11/1997,,,1569986,Bronze Medal,3,7/8/2024,Lena STOJKOVIC,,Taekwondo,,,,,2024-07-28T16:25:00+02:00,2024-07-28T16:50:00+02:00,,,,Grand Palais,Grand Palais - Green Piste
1544228,WILSON Maximillian,Male,Athlete,ISV,"Virgin Islands, US",United States,['Swimming'],"[""Men's 100m Backstroke""]",28/04/2004,,,1918372,Gold Medal,1,7/8/2024,LI Fabin,,Weightlifting,,,,,2024-07-28T16:25:00+02:00,2024-07-28T16:50:00+02:00,,,,Grand Palais,Grand Palais - Red Piste
1544301,MADRID Marcos,Male,Athlete,MEX,Mexico,Mexico,['Table Tennis'],"[""Men's Singles""]",6/9/1986,,,1898059,Silver Medal,2,7/8/2024,Theerapong SILACHAI,,Weightlifting,,,,,2024-07-28T16:30:00+02:00,2024-07-28T17:30:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 1
1544310,COSSIO ACEVES Arantxa,Female,Athlete,MEX,Mexico,Mexico,['Table Tennis'],"[""Women's Singles""]",7/5/2004,,,1917153,Bronze Medal,3,7/8/2024,Hampton MORRIS,,Weightlifting,,,,,2024-07-28T16:30:00+02:00,2024-07-28T17:30:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 2
1544321,MAKABR Hesham,Male,Athlete,YEM,Yemen,Yemen,['Judo'],['Men -60 kg'],3/5/2004,,,1918377,Gold Medal,1,7/8/2024,HOU Zhihui,,Weightlifting,,,,,2024-07-28T16:30:00+02:00,2024-07-28T17:30:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 3
1544327,KUSHARE Sarvesh Anil,Male,Athlete,IND,India,India,['Athletics'],"[""Men's High Jump""]",17/06/1995,,,1550148,Silver Medal,2,7/8/2024,Mihaela Valentina CAMBEI,,Weightlifting,,,,,2024-07-28T16:30:00+02:00,2024-07-28T16:36:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544334,KURIAN Mijo Chacko,Male,Alternate Athlete,IND,India,India,['Athletics'],"[""Men's 4 x 400m Relay""]",16/07/1995,,,1898024,Bronze Medal,3,7/8/2024,Surodchana KHAMBAO,,Weightlifting,,,,,2024-07-28T16:30:00+02:00,2024-07-28T16:46:00+02:00,,,,Stade de France,Stade de France
1544335,VARIYATHODI Muhammed Ajmal,Male,Athlete,IND,India,India,['Athletics'],"[""Men's 4 x 400m Relay""]",1/6/1998,,,1939692,Gold Medal,1,7/8/2024,KUSAKA Nao,,Wrestling,,,,,2024-07-28T16:34:00+02:00,2024-07-28T16:45:00+02:00,,,,North Paris Arena,North Paris Arena
1544336,YAHIYA Muhammed Anas,Male,Athlete,IND,India,India,['Athletics'],"[""Men's 4 x 400m Relay""]",17/09/1994,,,1958652,Silver Medal,2,7/8/2024,Demeu ZHADRAYEV,,Wrestling,,,,,2024-07-28T16:35:00+02:00,2024-07-28T18:00:00+02:00,,,,Aquatics Centre,Aquatics Centre
1544338,RAMESH Rajesh,Male,Athlete,IND,India,India,['Athletics'],"[""Men's 4 x 400m Relay""]",28/03/1999,,,1532873,Bronze Medal,3,7/8/2024,Malkhas AMOYAN,,Wrestling,,,,,2024-07-28T16:36:00+02:00,2024-07-28T16:42:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544339,TAMILARASAN Santhosh Kumar,Male,Athlete,IND,India,India,['Athletics'],"[""Men's 4 x 400m Relay""]",1/1/1998,,,1566627,Bronze Medal,3,7/8/2024,Akzhol MAKHMUDOV,,Wrestling,,,,,2024-07-28T16:42:00+02:00,2024-07-28T16:48:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544346,SABLE Avinash Mukund,Male,Athlete,IND,India,India,['Athletics'],"[""Men's 3000m Steeplechase""]",13/09/1994,,,1544897,Gold Medal,1,7/8/2024,Mohammadhadi SARAVI,,Wrestling,,,,,2024-07-28T16:48:00+02:00,2024-07-28T17:11:00+02:00,,,,Invalides,Invalides
1544350,NARANGOLINTEVIDA Abdulla,Male,Athlete,IND,India,India,['Athletics'],"[""Men's Triple Jump""]",17/01/1996,,,1532872,Silver Medal,2,7/8/2024,Artur ALEKSANYAN,,Wrestling,,,,,2024-07-28T16:48:00+02:00,2024-07-28T16:54:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544354,SINGH Vikash,Male,Athlete,IND,India,India,['Athletics'],"[""Men's 20km Race Walk""]",6/7/1996,,,1571504,Bronze Medal,3,7/8/2024,Gabriel Alejandro ROSILLO KINDELAN,,Wrestling,,,,,2024-07-28T16:50:00+02:00,2024-07-28T17:01:00+02:00,,,,North Paris Arena,North Paris Arena
1544355,BISHT Paramjeet Singh,Male,Athlete,IND,India,India,['Athletics'],"[""Men's 20km Race Walk""]",3/3/2002,,,1566601,Bronze Medal,3,7/8/2024,Uzur DZHUZUPBEKOV,,Wrestling,,,,,2024-07-28T16:54:00+02:00,2024-07-28T17:00:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544358,SINGH Akshdee,Male,Athlete,IND,India,India,['Athletics'],"[""Men's 20km Race Walk""]",22/11/1999,,,1955373,Gold Medal,1,7/8/2024,Sarah Ann HILDEBRANDT,,Wrestling,,,,,2024-07-28T17:00:00+02:00,2024-07-28T17:50:00+02:00,,,,Eiffel Tower Stadium,Eiffel Tower Stadium - Centre Court
1544360,PANWAR Suraj,Male,Athlete,IND,India,India,['Athletics'],['Marathon Race Walk Relay Mixed'],2/4/2001,,,1571747,Silver Medal,2,7/8/2024,Yusneylis GUZMAN LOPEZ,,Wrestling,,,,,2024-07-28T17:00:00+02:00,2024-07-28T18:45:00+02:00,,,,Lyon Stadium,"Lyon Stadium, Lyon"
1544385,TOOR Tajinderpal Singh,Male,Athlete,IND,India,India,['Athletics'],"[""Men's Shot Put""]",13/11/1994,,,1939712,Bronze Medal,3,7/8/2024,SUSAKI Yui,,Wrestling,,,,,2024-07-28T17:00:00+02:00,2024-07-28T18:45:00+02:00,,,,Parc des Princes,"Parc des Princes, Paris"
1544388,JENA Kishore,Male,Athlete,IND,India,India,['Athletics'],"[""Men's Javelin Throw""]",6/9/1995,,,1920000,Bronze Medal,3,7/8/2024,FENG Ziqi,,Wrestling,,,,,2024-07-28T17:00:00+02:00,2024-07-28T18:30:00+02:00,,,,Yves-du-Manoir Stadium,Yves-du-Manoir Stadium - Pitch 1
1544392,ZHALAYEV Musa,Male,Athlete,TKM,Turkmenistan,Turkmenistan,['Swimming'],"[""Men's 100m Freestyle""]",15/05/2003,,,1960961,Gold Medal,1,8/8/2024,Grant HOLLOWAY,,Athletics,,,,,2024-07-28T17:00:00+02:00,2024-07-28T17:06:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544413,KARAPETYAN Garik,Male,Athlete,ARM,Armenia,Armenia,['Weightlifting'],"[""Men's 102kg""]",11/6/2003,,,1965223,Silver Medal,2,8/8/2024,Daniel ROBERTS,,Athletics,,,,,2024-07-28T17:00:00+02:00,2024-07-28T17:16:00+02:00,,,,Stade de France,Stade de France
1544417,KARAPETYAN Andranik,Male,Athlete,ARM,Armenia,Armenia,['Weightlifting'],"[""Men's 89kg""]",15/12/1995,,,1901251,Bronze Medal,3,8/8/2024,Rasheed BROADBELL,,Athletics,,,,,2024-07-28T17:00:00+02:00,2024-07-28T18:30:00+02:00,,,,La Concorde 3,La Concorde 3
1544421,VENKATESAN Subha,Female,Athlete,IND,India,India,['Athletics'],"[""Women's 4 x 400m Relay""]",31/08/1999,,,1936983,Gold Medal,1,8/8/2024,Letsile TEBOGO,,Athletics,,,,,2024-07-28T17:00:00+02:00,2024-07-28T18:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 1
1544423,DANDI Jyothika Sri,Female,Athlete,IND,India,India,['Athletics'],"[""Women's 4 x 400m Relay""]",16/07/2000,,,1960659,Silver Medal,2,8/8/2024,Kenneth BEDNAREK,,Athletics,,,,,2024-07-28T17:00:00+02:00,2024-07-28T18:00:00+02:00,,,,South Paris Arena 4,South Paris Arena 4 Table 2
1544424,LALAYAN Varazdat,Male,Athlete,ARM,Armenia,Armenia,['Weightlifting'],"[""Men's +102kg""]",1/5/1999,,,1960173,Bronze Medal,3,8/8/2024,Noah LYLES,,Athletics,,,,,2024-07-28T17:00:00+02:00,2024-07-28T19:15:00+02:00,,,,South Paris Arena 1,South Paris Arena 1
1544425,ANKITA,Female,Athlete,IND,India,India,['Athletics'],"[""Women's 5000m""]",5/2/2002,,,1878563,Gold Medal,1,8/8/2024,Arshad NADEEM,,Athletics,,,,,2024-07-28T17:06:00+02:00,2024-07-28T17:17:00+02:00,,,,North Paris Arena,North Paris Arena
1544434,JEGOU Liam,Male,Athlete,IRL,Ireland,Ireland,['Canoe Slalom'],"[""Men's Canoe Single"", ""Men's Kayak Cross""]",9/1/1996,,,1550250,Silver Medal,2,8/8/2024,Neeraj CHOPRA,,Athletics,,,,,2024-07-28T17:06:00+02:00,2024-07-28T17:12:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544436,BOLES Claire,Female,Athlete,IRL,Ireland,Ireland,['Rugby Sevens'],['Women'],28/05/1998,,,1573418,Bronze Medal,3,8/8/2024,Anderson PETERS,,Athletics,,,,,2024-07-28T17:11:00+02:00,2024-07-28T17:34:00+02:00,,,,Invalides,Invalides
1544444,RAFTERY Jack,Male,Alternate Athlete,IRL,Ireland,Ireland,['Athletics'],['4 x 400m Relay Mixed'],26/04/2001,,,1965308,Gold Medal,1,8/8/2024,Sydney McLAUGHLIN-LEVRONE,,Athletics,,,,,2024-07-28T17:12:00+02:00,2024-07-28T17:18:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544445,BARR Thomas,Male,Athlete,IRL,Ireland,Ireland,['Athletics'],['4 x 400m Relay Mixed'],24/07/1992,,,1960581,Silver Medal,2,8/8/2024,Anna COCKRELL,,Athletics,,,,,2024-07-28T17:15:00+02:00,2024-07-28T19:00:00+02:00,,,,Pierre Mauroy Stadium,Pierre Mauroy Stadium
1544447,O'CONNOR Kate,Female,Athlete,IRL,Ireland,Ireland,['Athletics'],"[""Women's Heptathlon""]",12/12/2000,,,1972078,Bronze Medal,3,8/8/2024,Femke BOL,,Athletics,,,,,2024-07-28T17:18:00+02:00,2024-07-28T17:24:00+02:00,,,,Champ-de-Mars Arena,Champ-de-Mars Arena Mat 1
1544448,O'DONNELL Christopher,Male,Athlete,IRL,Ireland,Ireland,['Athletics'],['4 x 400m Relay Mixed'],17/05/1998,,,1960711,Gold Medal,1,8/8/2024,Tara DAVIS-WOODHALL,,Athletics,,,,,2024-07-28T17:22:00+02:00,2024-07-28T17:33:00+02:00,,,,North Paris Arena,North Paris Arena
1544449,FITZPATRICK Alanna,Female,Athlete,IRL,Ireland,Ireland,['Rugby Sevens'],['Women'],17/10/2004,,,1920175,Silver Medal,2,8/8/2024,Malaika MIHAMBO,,Athletics,,,,,2024-07-28T17:30:00+02:00,2024-07-28T19:00:00+02:00,,,,Yves-du-Manoir Stadium,Yves-du-Manoir Stadium - Pitch 2
1544454,LYNCH Daire,Male,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Men's Double Sculls""]",19/06/1998,,,1965250,Bronze Medal,3,8/8/2024,Jasmine MOORE,,Athletics,,,,,2024-07-28T17:30:00+02:00,2024-07-28T17:46:00+02:00,,,,Stade de France,Stade de France
1544460,LAMBE Eimear,Female,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Women's Four""]",11/8/1997,,,1556045,Gold Medal,1,8/8/2024,Hasanboy DUSMATOV,,Boxing,,,,,2024-07-28T17:45:00+02:00,2024-07-28T18:29:00+02:00,,,,Nautical St - White water,Vaires-sur-Marne Nautical Stadium - White water
1544461,HYDE Zoe,Female,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Women's Double Sculls""]",31/01/1997,,,1879110,Silver Medal,2,8/8/2024,Billal BENNAMA,,Boxing,,,,,2024-07-28T18:00:00+02:00,2024-07-28T19:39:00+02:00,,,,Bercy Arena,Bercy Arena
1544462,CREMEN Margaret,Female,Athlete,IRL,Ireland,Ireland,['Rowing'],"[""Lightweight Women's Double Sculls""]",5/1/1999,,,1940136,Bronze Medal,3,8/8/2024,Charlie SENIOR,,Boxing,,,,,2024-07-28T18:00:00+02:00,2024-07-28T18:16:00+02:00,,,,Stade de France,Stade de France
1544471,CHAUDHARY Parul,Female,Athlete,IND,India,India,['Athletics'],"[""Women's 3000m Steeplechase"", ""Women's 5000m""]",15/04/1995,,,1555185,Bronze Medal,3,8/8/2024,Javier IBANEZ DIAZ,,Boxing,,,,,2024-07-28T19:00:00+02:00,2024-07-28T19:30:00+02:00,,,,Grand Palais,Grand Palais - Podium Piste
1544479,KIRAN Pahal,Female,Athlete,IND,India,India,['Athletics'],"[""Women's 400m"", ""Women's 4 x 400m Relay""]",5/8/2000,,,1926832,Gold Medal,1,8/8/2024,CHANG Yuan,,Boxing,,,,,2024-07-28T19:00:00+02:00,2024-07-28T20:45:00+02:00,,,,Nice Stadium,"Nice Stadium, Nice"
1544485,RANI Annu,Female,Athlete,IND,India,India,['Athletics'],"[""Women's Javelin Throw""]",29/08/1992,,,1568186,Silver Medal,2,8/8/2024,Hatice AKBAS,,Boxing,,,,,2024-07-28T19:00:00+02:00,2024-07-28T20:45:00+02:00,,,,La Beaujoire Stadium,"La Beaujoire Stadium, Nantes"
1544511,PRACHI,Female,Alternate Athlete,IND,India,India,['Athletics'],"[""Women's 4 x 400m Relay""]",20/12/1996,,,1940134,Bronze Medal,3,8/8/2024,Caitlin PARKER,,Boxing,,,,,2024-07-28T19:00:00+02:00,2024-07-28T20:30:00+02:00,,,,South Paris Arena 6,South Paris Arena 6
1544601,MALMGREN Emma Jonna,Female,Athlete,SWE,Sweden,Sweden,['Wrestling'],"[""Women's Freestyle 53kg""]",21/06/2001,,,1894537,Bronze Medal,3,8/8/2024,Cindy Winner DJANKEU NGAMBA,,Boxing,,,,,2024-07-28T19:00:00+02:00,2024-07-28T19:16:00+02:00,,,,Stade de France,Stade de France
1544602,LINDBORG Sara Johanna,Female,Athlete,SWE,Sweden,Sweden,['Wrestling'],"[""Women's Freestyle 62kg""]",8/7/1998,,,CSPMC2-500M-CHN01,Gold Medal,1,8/8/2024,LIU/JI,,Canoe Sprint,,,,,2024-07-28T19:00:00+02:00,2024-07-28T19:30:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1544703,ATORA Emmannuella,Female,Athlete,GAB,Gabon,Gabon,['Taekwondo'],['Women -57kg'],3/5/1996,,,CSPMC2-500M-ITA01,Silver Medal,2,8/8/2024,CASADEI/TACCHINI,,Canoe Sprint,,,,,2024-07-28T19:00:00+02:00,2024-07-28T20:30:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Philippe-Chatrier
1544803,YAZDANICHARATI Hassan,Male,Athlete,IRI,IR Iran,IR Iran,['Wrestling'],"[""Men's Freestyle 86kg""]",26/12/1994,,,CSPMC2-500M-ESP01,Bronze Medal,3,8/8/2024,MORENO/DOMINGUEZ,,Canoe Sprint,,,,,2024-07-28T19:00:00+02:00,2024-07-28T22:00:00+02:00,,,,Roland-Garros Stadium,Roland-Garros - Court Philippe-Chatrier
1544830,AMOUZADKHALILI Rahman,Male,Athlete,IRI,IR Iran,IR Iran,['Wrestling'],"[""Men's Freestyle 65kg""]",17/07/2002,,,CSPMK4-500M-GER01,Gold Medal,1,8/8/2024,Germany,,Canoe Sprint,,,,,2024-07-28T19:30:00+02:00,2024-07-28T20:10:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 1
1544831,EMAMICHOGHAEI Yones,Male,Athlete,IRI,IR Iran,IR Iran,['Wrestling'],"[""Men's Freestyle 74kg""]",30/03/1997,,,CSPMK4-500M-AUS01,Silver Medal,2,8/8/2024,Australia,,Canoe Sprint,,,,,2024-07-28T19:30:00+02:00,2024-07-28T20:10:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 2
1544880,MOHMADIPIANI Alireza,Male,Athlete,IRI,IR Iran,IR Iran,['Wrestling'],"[""Men's Greco-Roman 87kg""]",30/10/2002,,,CSPMK4-500M-ESP01,Bronze Medal,3,8/8/2024,Spain,,Canoe Sprint,,,,,2024-07-28T19:30:00+02:00,2024-07-28T20:10:00+02:00,,,,La Chapelle Arena,La Chapelle Arena Court 3
1544881,KAVIYANINEJAD Amin,Male,Athlete,IRI,IR Iran,IR Iran,['Wrestling'],"[""Men's Greco-Roman 77kg""]",22/11/1998,,,CSPWK4-500M-NZL01,Gold Medal,1,8/8/2024,New Zealand,,Canoe Sprint,,,,,2024-07-28T19:30:00+02:00,2024-07-28T20:00:00+02:00,,,,Grand Palais,Grand Palais - Podium Piste
1544882,MIRZAZADEH Amin,Male,Athlete,IRI,IR Iran,IR Iran,['Wrestling'],"[""Men's Greco-Roman 130kg""]",8/1/1998,,,CSPWK4-500M-GER01,Silver Medal,2,8/8/2024,Germany,,Canoe Sprint,,,,,2024-07-28T19:30:00+02:00,2024-07-28T19:46:00+02:00,,,,Stade de France,Stade de France
1544894,MOHSEN NEJAD Mehdi,Male,Athlete,IRI,IR Iran,IR Iran,['Wrestling'],"[""Men's Greco-Roman 60kg""]",9/12/1998,,,CSPWK4-500M-HUN01,Bronze Medal,3,8/8/2024,Hungary,,Canoe Sprint,,,,,2024-07-28T19:30:00+02:00,2024-07-28T20:55:00+02:00,,,,Aquatics Centre,Aquatics Centre
1544897,SARAVI Mohammadhadi,Male,Athlete,IRI,IR Iran,IR Iran,['Wrestling'],"[""Men's Greco-Roman 97kg""]",6/1/1998,,,1895717,Gold Medal,1,8/8/2024,Benjamin THOMAS,,Cycling Track,,,,,2024-07-28T19:36:00+02:00,2024-07-28T20:06:00+02:00,,,,"Teahupo'o, Tahiti","Teahupo'o, Tahiti"
1544908,BENFERDJALLAH Fateh,Male,Athlete,ALG,Algeria,Algeria,['Wrestling'],"[""Men's Freestyle 86kg""]",15/04/2001,,,1933816,Silver Medal,2,8/8/2024,Iuri LEITAO,,Cycling Track,,,,,2024-07-28T19:45:00+02:00,2024-07-28T21:15:00+02:00,,,,Yves-du-Manoir Stadium,Yves-du-Manoir Stadium - Pitch 1
1544917,DOUDOU Ibtissem,Female,Athlete,ALG,Algeria,Algeria,['Wrestling'],"[""Women's Freestyle 50kg""]",20/11/1999,,,1915370,Bronze Medal,3,8/8/2024,Fabio van den BOSSCHE,,Cycling Track,,,,,2024-07-28T20:00:00+02:00,2024-07-28T20:50:00+02:00,,,,Eiffel Tower Stadium,Eiffel Tower Stadium - Centre Court
